Ensemble_id	GO_Term	type	desc
ENSCAFG00040011473.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040011473.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040011473.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845006890.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845006890.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00030019111.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030019111.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030019111.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030019111.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030019111.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040021741.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040021741.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040021741.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040021741.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040021741.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030025490.1	GO:0006396	biological_process	RNA processing
ENSCAFG00030025490.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040014193.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040014193.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040014193.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040014193.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040014193.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030022868.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030022868.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030022868.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030022868.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030022868.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845008153.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845008153.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845008153.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845008153.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845008153.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040000300.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040000300.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040000300.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040000300.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040000300.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030009722.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00030009722.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030009722.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030009722.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00030009722.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030025029.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00030025029.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00030025029.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00040020789.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040020789.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040020789.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040020789.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040020789.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040007337.1	GO:0003735	molecular_function	structural constituent of ribosome
ENSCAFG00040007337.1	GO:0005840	cellular_component	ribosome
ENSCAFG00040019944.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00040019944.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040019944.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040019944.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00040019944.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040023888.1	GO:0006396	biological_process	RNA processing
ENSCAFG00040023888.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040005828.1	GO:0006396	biological_process	RNA processing
ENSCAFG00040005828.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026483.1	GO:0030624	molecular_function	U6atac snRNA binding
ENSCAFG00845026483.1	GO:0030627	molecular_function	pre-mRNA 5'-splice site binding
ENSCAFG00845026483.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845026483.1	GO:0000395	biological_process	mRNA 5'-splice site recognition
ENSCAFG00845026483.1	GO:0005690	cellular_component	U4atac snRNP
ENSCAFG00845014508.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845014508.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00030022027.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00030022027.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00030022027.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00030010113.1	GO:0030627	molecular_function	pre-mRNA 5'-splice site binding
ENSCAFG00030010113.1	GO:0000395	biological_process	mRNA 5'-splice site recognition
ENSCAFG00030010113.1	GO:0005685	cellular_component	U1 snRNP
ENSCAFG00845015596.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845015596.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845015596.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845015596.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845015596.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040022959.1	GO:0030622	molecular_function	U4atac snRNA binding
ENSCAFG00040022959.1	GO:0030627	molecular_function	pre-mRNA 5'-splice site binding
ENSCAFG00040022959.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040022959.1	GO:0000395	biological_process	mRNA 5'-splice site recognition
ENSCAFG00040022959.1	GO:0005691	cellular_component	U6atac snRNP
ENSCAFG00030022444.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030022444.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030022444.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030022444.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030022444.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040013158.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00040013158.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040013158.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040013158.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00040013158.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040025227.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040025227.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040025227.1	GO:0005682	cellular_component	U5 snRNP
ENSCAFG00040025227.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845010339.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845010339.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845010339.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845010339.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845010339.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030005127.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030005127.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030005127.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030005127.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030005127.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030009451.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030009451.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030009451.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030009451.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030009451.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030024408.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00030024408.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030024408.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030024408.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00030024408.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040017394.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040017394.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040017394.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040017394.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040017394.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040010565.1	GO:0003720	molecular_function	telomerase activity
ENSCAFG00040010565.1	GO:0007004	biological_process	telomere maintenance via telomerase
ENSCAFG00040010565.1	GO:0000333	cellular_component	telomerase catalytic core complex
ENSCAFG00040018390.1	GO:0030533	molecular_function	triplet codon-amino acid adaptor activity
ENSCAFG00040018390.1	GO:0006412	biological_process	translation
ENSCAFG00040018390.1	GO:0030533	molecular_function	triplet codon-amino acid adaptor activity
ENSCAFG00040018390.1	GO:0006412	biological_process	translation
ENSCAFG00030014310.1	GO:0003735	molecular_function	structural constituent of ribosome
ENSCAFG00030014310.1	GO:0005840	cellular_component	ribosome
ENSCAFG00030015418.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030015418.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030015418.1	GO:0005682	cellular_component	U5 snRNP
ENSCAFG00030015418.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040005834.1	GO:0006396	biological_process	RNA processing
ENSCAFG00040005834.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00030014175.1	GO:0006396	biological_process	RNA processing
ENSCAFG00030014175.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040009248.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040009248.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040009248.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040009248.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040009248.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845002419.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845002419.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845002419.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845002419.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845002419.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030018361.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00030018361.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030018361.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030018361.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00030018361.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040021779.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040021779.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040021779.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040021779.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040021779.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015376.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845015376.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845015376.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845015376.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845015376.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040007473.1	GO:0006396	biological_process	RNA processing
ENSCAFG00040007473.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845028410.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845028410.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845028410.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00030020208.1	GO:0030533	molecular_function	triplet codon-amino acid adaptor activity
ENSCAFG00030020208.1	GO:0006412	biological_process	translation
ENSCAFG00030017597.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030017597.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030017597.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030017597.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030017597.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030024478.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030024478.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030024478.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030024478.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030024478.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030009414.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030009414.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030009414.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030009414.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030009414.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040017679.1	GO:0006617	biological_process	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
ENSCAFG00040017679.1	GO:0005786	cellular_component	signal recognition particle, endoplasmic reticulum targeting
ENSCAFG00040007127.1	GO:0006617	biological_process	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
ENSCAFG00040007127.1	GO:0005786	cellular_component	signal recognition particle, endoplasmic reticulum targeting
ENSCAFG00040010972.1	GO:0006396	biological_process	RNA processing
ENSCAFG00040010972.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00030022738.1	GO:0003735	molecular_function	structural constituent of ribosome
ENSCAFG00030022738.1	GO:0005840	cellular_component	ribosome
ENSCAFG00030023564.1	GO:0006396	biological_process	RNA processing
ENSCAFG00030023564.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00030016851.1	GO:0030533	molecular_function	triplet codon-amino acid adaptor activity
ENSCAFG00030016851.1	GO:0006412	biological_process	translation
ENSCAFG00040000878.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00040000878.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040000878.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040000878.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00040000878.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030001703.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00030001703.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00030001703.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00040018404.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00040018404.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040018404.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040018404.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00040018404.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040012167.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00040012167.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040012167.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040012167.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00040012167.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040014902.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040014902.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040014902.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040014902.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040014902.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030001508.1	GO:0006396	biological_process	RNA processing
ENSCAFG00030001508.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040019282.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040019282.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040019282.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040019282.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040019282.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040022912.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040022912.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040022912.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040022912.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040022912.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040025316.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040025316.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040025316.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040025316.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040025316.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030012578.1	GO:0006396	biological_process	RNA processing
ENSCAFG00030012578.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845026798.1	GO:0006617	biological_process	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
ENSCAFG00845026798.1	GO:0005786	cellular_component	signal recognition particle, endoplasmic reticulum targeting
ENSCAFG00040013939.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040013939.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
